id_persona	forma	interval_escolta	clip	token_start_abs	token_end_abs	token_p_min	punt	proporcio	temps_rel_s	f0_hz	f1_hz	f2_hz	f3_hz	intensity_db
pa-021	doncs	12.25-16.87	clips/pa-021__doncs__12.25.wav	15.250	15.950	0.5382	2	0.35	3.245	109.55	435.99	1389.61	2645.82	69.06
pa-021	doncs	12.25-16.87	clips/pa-021__doncs__12.25.wav	15.250	15.950	0.5382	3	0.50	3.350		564.55	1493.71	3028.72	63.93
pa-021	doncs	12.25-16.87	clips/pa-021__doncs__12.25.wav	15.250	15.950	0.5382	4	0.65	3.455		547.33	1433.14	2978.14	60.46
pa-021	doncs	12.25-16.87	clips/pa-021__doncs__12.25.wav	15.250	15.950	0.5382	5	0.80	3.560		519.58	1310.44	3007.29	59.63
pa-028	doncs	329.33-334.79	clips/pa-028__doncs__329.33.wav	329.330	329.690	0.0937	1	0.20	0.084	139.41	335.01	2049.01	2487.16	69.22
pa-028	doncs	329.33-334.79	clips/pa-028__doncs__329.33.wav	329.330	329.690	0.0937	2	0.35	0.136	152.75	344.67	1041.72	2271.20	68.97
pa-028	doncs	329.33-334.79	clips/pa-028__doncs__329.33.wav	329.330	329.690	0.0937	3	0.50	0.188	179.27	411.23	773.27	2357.53	71.39
pa-028	doncs	329.33-334.79	clips/pa-028__doncs__329.33.wav	329.330	329.690	0.0937	4	0.65	0.239	167.22	556.53	890.15	2291.81	70.81
pa-028	doncs	329.33-334.79	clips/pa-028__doncs__329.33.wav	329.330	329.690	0.0937	5	0.80	0.291	140.35	588.81	982.98	2278.80	68.59
pa-030	doncs	43.53-48.63	clips/pa-030__doncs__43.53.wav	44.650	44.900	0.0396	1	0.20	1.170	122.38	483.78	1375.17	2059.78	71.77
pa-030	doncs	43.53-48.63	clips/pa-030__doncs__43.53.wav	44.650	44.900	0.0396	2	0.35	1.207	108.65	377.05	2039.24	2429.23	64.48
pa-030	doncs	43.53-48.63	clips/pa-030__doncs__43.53.wav	44.650	44.900	0.0396	3	0.50	1.245	105.98	2004.18	2674.79	3929.58	61.23
pa-030	doncs	43.53-48.63	clips/pa-030__doncs__43.53.wav	44.650	44.900	0.0396	4	0.65	1.282	123.34	397.54	1871.69	2223.44	68.34
pa-030	doncs	43.53-48.63	clips/pa-030__doncs__43.53.wav	44.650	44.900	0.0396	5	0.80	1.320	109.77	266.63	2026.40	2824.36	63.13
pa-032	doncs	21.61-27.23	clips/pa-032__doncs__21.61.wav	21.610	21.710	0.1216	1	0.20	0.032	238.60	266.58	1277.74	2397.18	
pa-032	doncs	21.61-27.23	clips/pa-032__doncs__21.61.wav	21.610	21.710	0.1216	2	0.35	0.045	194.86	226.24	1064.17	2508.01	
pa-032	doncs	21.61-27.23	clips/pa-032__doncs__21.61.wav	21.610	21.710	0.1216	3	0.50	0.058	196.47	275.49	1691.24	2815.34	59.75
pa-032	doncs	21.61-27.23	clips/pa-032__doncs__21.61.wav	21.610	21.710	0.1216	4	0.65	0.070	196.25	279.78	1320.33	2176.87	56.26
pa-032	doncs	21.61-27.23	clips/pa-032__doncs__21.61.wav	21.610	21.710	0.1216	5	0.80	0.083		343.73	2007.54	2400.73	52.23
pa-046	doncs	135.61-140.07	clips/pa-046__doncs__135.61.wav	137.610	138.030	0.4804	1	0.20	2.084		610.49	1438.89	2955.53	48.77
pa-046	doncs	135.61-140.07	clips/pa-046__doncs__135.61.wav	137.610	138.030	0.4804	2	0.35	2.147		647.86	1494.81	2822.17	48.60
pa-046	doncs	135.61-140.07	clips/pa-046__doncs__135.61.wav	137.610	138.030	0.4804	3	0.50	2.210		612.05	1213.12	2297.70	49.47
pa-046	doncs	135.61-140.07	clips/pa-046__doncs__135.61.wav	137.610	138.030	0.4804	4	0.65	2.273	69.37	495.67	1516.69	2754.17	49.89
pa-046	doncs	135.61-140.07	clips/pa-046__doncs__135.61.wav	137.610	138.030	0.4804	5	0.80	2.336		438.89	1558.16	2553.66	53.31
pa-048	doncs	302.89-306.79	clips/pa-048__doncs__302.89.wav	303.330	303.790	0.1533	1	0.20	0.532	132.79	441.07	1601.33	2689.60	58.14
pa-048	doncs	302.89-306.79	clips/pa-048__doncs__302.89.wav	303.330	303.790	0.1533	2	0.35	0.601	113.84	946.30	2153.55	2997.19	53.65
pa-048	doncs	302.89-306.79	clips/pa-048__doncs__302.89.wav	303.330	303.790	0.1533	3	0.50	0.670		951.98	1017.18	2525.11	46.35
pa-048	doncs	302.89-306.79	clips/pa-048__doncs__302.89.wav	303.330	303.790	0.1533	4	0.65	0.739		747.46	1698.93	2768.60	44.08
pa-048	doncs	302.89-306.79	clips/pa-048__doncs__302.89.wav	303.330	303.790	0.1533	5	0.80	0.808		835.70	1577.03	2862.50	43.51
pa-065	doncs	157.49-162.27	clips/pa-065__doncs__157.49.wav	159.730	159.760	0.5466	1	0.20	2.246	145.17	257.05	1597.60	2729.62	55.08
pa-065	doncs	157.49-162.27	clips/pa-065__doncs__157.49.wav	159.730	159.760	0.5466	2	0.35	2.251	143.33	268.77	1563.03	2646.00	56.72
pa-065	doncs	157.49-162.27	clips/pa-065__doncs__157.49.wav	159.730	159.760	0.5466	3	0.50	2.255	140.60	281.36	2046.36	2717.53	58.09
pa-065	doncs	157.49-162.27	clips/pa-065__doncs__157.49.wav	159.730	159.760	0.5466	4	0.65	2.260	137.14	301.48	2510.73	3143.16	59.37
pa-065	doncs	157.49-162.27	clips/pa-065__doncs__157.49.wav	159.730	159.760	0.5466	5	0.80	2.264	132.73	321.15	2472.09	3634.77	60.43
pa-001	perquè	59.57-63.31	clips/pa-001__perqu__59.57.wav	60.300	60.780	0.5731	1	0.20	0.826		518.29	1276.85	2239.95	67.92
pa-001	perquè	59.57-63.31	clips/pa-001__perqu__59.57.wav	60.300	60.780	0.5731	2	0.35	0.898	108.51	462.48	1364.16	2231.31	69.70
pa-001	perquè	59.57-63.31	clips/pa-001__perqu__59.57.wav	60.300	60.780	0.5731	3	0.50	0.970		642.46	1466.92	2173.34	55.29
pa-001	perquè	59.57-63.31	clips/pa-001__perqu__59.57.wav	60.300	60.780	0.5731	4	0.65	1.042	108.17	464.97	1537.66	2348.25	73.79
pa-001	perquè	59.57-63.31	clips/pa-001__perqu__59.57.wav	60.300	60.780	0.5731	5	0.80	1.114	104.08	508.76	1134.34	2266.05	70.30
pa-002	perquè	18.25-23.75	clips/pa-002__perqu__18.25.wav	18.250	19.150	0.1562	1	0.20	0.192		304.86	1502.43	2647.79	59.61
pa-002	perquè	18.25-23.75	clips/pa-002__perqu__18.25.wav	18.250	19.150	0.1562	2	0.35	0.325	77.42	627.72	1206.07	2455.60	66.66
pa-002	perquè	18.25-23.75	clips/pa-002__perqu__18.25.wav	18.250	19.150	0.1562	3	0.50	0.457		652.74	1804.73	2886.97	37.54
pa-002	perquè	18.25-23.75	clips/pa-002__perqu__18.25.wav	18.250	19.150	0.1562	4	0.65	0.590		1184.54	2348.64	3391.02	38.24
pa-002	perquè	18.25-23.75	clips/pa-002__perqu__18.25.wav	18.250	19.150	0.1562	5	0.80	0.723	409.27	417.62	1154.68	2566.76	62.14
pa-003	perquè	201.57-207.03	clips/pa-003__perqu__201.57.wav	201.570	201.990	0.1358	1	0.20	0.096	161.80	398.47	842.49	2849.18	74.04
pa-003	perquè	201.57-207.03	clips/pa-003__perqu__201.57.wav	201.570	201.990	0.1358	2	0.35	0.157	154.41	388.36	1494.49	2706.80	67.12
pa-003	perquè	201.57-207.03	clips/pa-003__perqu__201.57.wav	201.570	201.990	0.1358	3	0.50	0.217		664.97	2221.06	2976.18	59.53
pa-003	perquè	201.57-207.03	clips/pa-003__perqu__201.57.wav	201.570	201.990	0.1358	4	0.65	0.278	242.22	411.86	2519.33	2673.51	76.32
pa-003	perquè	201.57-207.03	clips/pa-003__perqu__201.57.wav	201.570	201.990	0.1358	5	0.80	0.339	251.37	407.91	1065.93	2910.93	74.25
pa-004	perquè	464.09-471.39	clips/pa-004__perqu__464.09.wav	467.890	468.630	0.5610	1	0.20	3.948	170.45	517.34	1542.08	2658.55	62.75
pa-004	perquè	464.09-471.39	clips/pa-004__perqu__464.09.wav	467.890	468.630	0.5610	2	0.35	4.059	130.49	570.81	1783.68	2796.91	43.77
pa-004	perquè	464.09-471.39	clips/pa-004__perqu__464.09.wav	467.890	468.630	0.5610	3	0.50	4.170	139.27	384.50	1899.18	2882.98	55.77
pa-004	perquè	464.09-471.39	clips/pa-004__perqu__464.09.wav	467.890	468.630	0.5610	4	0.65	4.281	136.29	257.38	1502.59	2228.74	57.43
pa-004	perquè	464.09-471.39	clips/pa-004__perqu__464.09.wav	467.890	468.630	0.5610	5	0.80	4.392	66.40	356.48	1136.40	2190.81	56.07
pa-007	perquè	101.25-107.75	clips/pa-007__perqu__101.25.wav	101.970	102.390	0.7019	1	0.20	0.804	117.11	605.33	1126.51	1893.04	58.75
pa-007	perquè	101.25-107.75	clips/pa-007__perqu__101.25.wav	101.970	102.390	0.7019	2	0.35	0.867		1068.27	2516.46	3593.43	53.33
pa-007	perquè	101.25-107.75	clips/pa-007__perqu__101.25.wav	101.970	102.390	0.7019	3	0.50	0.930	127.28	549.50	1476.87	2117.89	62.37
pa-007	perquè	101.25-107.75	clips/pa-007__perqu__101.25.wav	101.970	102.390	0.7019	4	0.65	0.993		421.84	1845.30	3192.37	58.58
pa-007	perquè	101.25-107.75	clips/pa-007__perqu__101.25.wav	101.970	102.390	0.7019	5	0.80	1.056	137.72	456.60	1722.25	2466.32	62.08
pa-009	perquè	349.25-356.75	clips/pa-009__perqu__349.25.wav	349.890	350.390	0.7864	1	0.20	0.740	143.47	460.51	1872.34	2407.83	51.53
pa-009	perquè	349.25-356.75	clips/pa-009__perqu__349.25.wav	349.890	350.390	0.7864	2	0.35	0.815	173.35	281.19	1909.06	2441.94	51.80
pa-009	perquè	349.25-356.75	clips/pa-009__perqu__349.25.wav	349.890	350.390	0.7864	3	0.50	0.890	164.07	201.51	1587.53	2543.55	67.77
pa-009	perquè	349.25-356.75	clips/pa-009__perqu__349.25.wav	349.890	350.390	0.7864	4	0.65	0.965	185.69	248.31	1546.65	2329.31	70.07
pa-009	perquè	349.25-356.75	clips/pa-009__perqu__349.25.wav	349.890	350.390	0.7864	5	0.80	1.040	194.90	220.05	1529.62	2347.85	70.26
pa-014	perquè	105.85-115.75	clips/pa-014__perqu__105.85.wav	107.930	108.450	0.4505	1	0.20	2.184		1385.49	2415.78	3878.63	26.08
pa-014	perquè	105.85-115.75	clips/pa-014__perqu__105.85.wav	107.930	108.450	0.4505	2	0.35	2.262		1066.73	2377.53	3786.19	38.14
pa-014	perquè	105.85-115.75	clips/pa-014__perqu__105.85.wav	107.930	108.450	0.4505	3	0.50	2.340		1136.02	2367.93	3208.75	26.58
pa-014	perquè	105.85-115.75	clips/pa-014__perqu__105.85.wav	107.930	108.450	0.4505	4	0.65	2.418	165.79	497.71	1568.11	2334.56	72.95
pa-014	perquè	105.85-115.75	clips/pa-014__perqu__105.85.wav	107.930	108.450	0.4505	5	0.80	2.496	147.37	323.12	2112.34	2441.04	65.46
pa-015	perquè	86.25-92.75	clips/pa-015__perqu__86.25.wav	87.690	88.320	0.8276	1	0.20	1.566	105.34	371.48	1851.31	2662.58	62.87
pa-015	perquè	86.25-92.75	clips/pa-015__perqu__86.25.wav	87.690	88.320	0.8276	2	0.35	1.660	105.60	416.27	1883.55	2353.52	60.13
pa-015	perquè	86.25-92.75	clips/pa-015__perqu__86.25.wav	87.690	88.320	0.8276	3	0.50	1.755		572.07	1582.28	2703.35	72.55
pa-015	perquè	86.25-92.75	clips/pa-015__perqu__86.25.wav	87.690	88.320	0.8276	4	0.65	1.849		525.28	2095.19	2418.42	78.17
pa-015	perquè	86.25-92.75	clips/pa-015__perqu__86.25.wav	87.690	88.320	0.8276	5	0.80	1.944	84.17	423.99	2048.94	3111.81	63.63
pa-016	perquè	79.77-85.39	clips/pa-016__perqu__79.77.wav	82.360	82.880	0.7852	1	0.20	2.694		525.41	1740.98	2434.95	46.99
pa-016	perquè	79.77-85.39	clips/pa-016__perqu__79.77.wav	82.360	82.880	0.7852	2	0.35	2.772		907.47	2119.72	2428.48	48.97
pa-016	perquè	79.77-85.39	clips/pa-016__perqu__79.77.wav	82.360	82.880	0.7852	3	0.50	2.850	140.68	562.38	2019.38	2582.92	63.75
pa-016	perquè	79.77-85.39	clips/pa-016__perqu__79.77.wav	82.360	82.880	0.7852	4	0.65	2.928		588.27	1680.23	2792.81	57.41
pa-016	perquè	79.77-85.39	clips/pa-016__perqu__79.77.wav	82.360	82.880	0.7852	5	0.80	3.006	156.11	326.66	1259.03	2769.76	65.52
pa-017	perquè	4.25-12.15	clips/pa-017__perqu__4.25.wav	6.400	6.850	0.7613	1	0.20	2.240	145.07	390.61	2003.42	2748.78	58.82
pa-017	perquè	4.25-12.15	clips/pa-017__perqu__4.25.wav	6.400	6.850	0.7613	2	0.35	2.308		419.05	1528.42	2533.27	48.00
pa-017	perquè	4.25-12.15	clips/pa-017__perqu__4.25.wav	6.400	6.850	0.7613	3	0.50	2.375	133.08	514.26	2266.50	2779.59	61.92
pa-017	perquè	4.25-12.15	clips/pa-017__perqu__4.25.wav	6.400	6.850	0.7613	4	0.65	2.442	134.26	509.55	2295.07	2950.64	58.80
pa-017	perquè	4.25-12.15	clips/pa-017__perqu__4.25.wav	6.400	6.850	0.7613	5	0.80	2.510	140.03	551.18	2176.74	2574.35	61.04
pa-018	perquè	91.09-96.47	clips/pa-018__perqu__91.09.wav	91.820	92.270	0.2842	1	0.20	0.820	101.14	416.42	1269.92	2411.30	57.22
pa-018	perquè	91.09-96.47	clips/pa-018__perqu__91.09.wav	91.820	92.270	0.2842	2	0.35	0.888	115.86	523.23	1490.10	2374.95	66.14
pa-018	perquè	91.09-96.47	clips/pa-018__perqu__91.09.wav	91.820	92.270	0.2842	3	0.50	0.955	119.13	453.61	1690.91	2254.42	65.09
pa-018	perquè	91.09-96.47	clips/pa-018__perqu__91.09.wav	91.820	92.270	0.2842	4	0.65	1.023		385.81	2027.18	2528.53	52.18
pa-018	perquè	91.09-96.47	clips/pa-018__perqu__91.09.wav	91.820	92.270	0.2842	5	0.80	1.090	119.72	433.49	2024.35	2096.31	67.25
pa-019	perquè	101.25-105.75	clips/pa-019__perqu__101.25.wav	101.560	101.930	0.6081	1	0.20	0.384		954.47	1919.46	2297.98	67.65
pa-019	perquè	101.25-105.75	clips/pa-019__perqu__101.25.wav	101.560	101.930	0.6081	2	0.35	0.440	105.64	517.60	1245.89	2169.47	71.84
pa-019	perquè	101.25-105.75	clips/pa-019__perqu__101.25.wav	101.560	101.930	0.6081	3	0.50	0.495	94.73	438.01	1603.07	1842.97	65.91
pa-019	perquè	101.25-105.75	clips/pa-019__perqu__101.25.wav	101.560	101.930	0.6081	4	0.65	0.551	96.59	520.49	1424.95	1800.87	71.15
pa-019	perquè	101.25-105.75	clips/pa-019__perqu__101.25.wav	101.560	101.930	0.6081	5	0.80	0.606	89.77	506.92	1238.28	2195.68	70.08
pa-020	perquè	9.41-12.91	clips/pa-020__perqu__9.41.wav	9.900	10.150	0.4436	1	0.20	0.540	97.62	383.45	1881.93	2580.77	68.70
pa-020	perquè	9.41-12.91	clips/pa-020__perqu__9.41.wav	9.900	10.150	0.4436	2	0.35	0.578	95.11	367.08	1818.91	2287.76	67.10
pa-020	perquè	9.41-12.91	clips/pa-020__perqu__9.41.wav	9.900	10.150	0.4436	3	0.50	0.615	92.46	338.82	1771.60	2244.00	64.55
pa-020	perquè	9.41-12.91	clips/pa-020__perqu__9.41.wav	9.900	10.150	0.4436	4	0.65	0.653	94.28	345.51	1902.75	2387.76	66.70
pa-020	perquè	9.41-12.91	clips/pa-020__perqu__9.41.wav	9.900	10.150	0.4436	5	0.80	0.690	94.52	364.16	1946.06	2734.60	67.14
pa-025	perquè	37.17-40.43	clips/pa-025__perqu__37.17.wav	37.940	38.340	0.5729	1	0.20	0.850	118.67	486.75	1603.34	2579.41	66.26
pa-025	perquè	37.17-40.43	clips/pa-025__perqu__37.17.wav	37.940	38.340	0.5729	2	0.35	0.910	90.57	386.76	2043.84	2190.67	57.78
pa-025	perquè	37.17-40.43	clips/pa-025__perqu__37.17.wav	37.940	38.340	0.5729	3	0.50	0.970	113.75	476.81	1472.78	2248.23	71.88
pa-025	perquè	37.17-40.43	clips/pa-025__perqu__37.17.wav	37.940	38.340	0.5729	4	0.65	1.030	109.94	420.81	939.67	2324.47	69.46
pa-025	perquè	37.17-40.43	clips/pa-025__perqu__37.17.wav	37.940	38.340	0.5729	5	0.80	1.090	111.15	553.93	1206.32	2449.29	71.00
pa-026	perquè	150.53-156.67	clips/pa-026__perqu__150.53.wav	150.950	151.130	0.5605	1	0.20	0.456	112.31	552.57	1528.61	2188.73	61.24
pa-026	perquè	150.53-156.67	clips/pa-026__perqu__150.53.wav	150.950	151.130	0.5605	2	0.35	0.483	114.71	574.02	1535.51	2160.64	63.90
pa-026	perquè	150.53-156.67	clips/pa-026__perqu__150.53.wav	150.950	151.130	0.5605	3	0.50	0.510	120.64	505.11	1627.21	2306.98	66.87
pa-026	perquè	150.53-156.67	clips/pa-026__perqu__150.53.wav	150.950	151.130	0.5605	4	0.65	0.537	130.47	583.50	1532.75	2296.98	68.15
pa-026	perquè	150.53-156.67	clips/pa-026__perqu__150.53.wav	150.950	151.130	0.5605	5	0.80	0.564	129.48	516.77	1382.21	2225.16	65.91
pa-027	perquè	8.81-14.39	clips/pa-027__perqu__8.81.wav	9.650	10.240	0.6524	1	0.20	0.958		373.16	1064.79	2380.79	55.74
pa-027	perquè	8.81-14.39	clips/pa-027__perqu__8.81.wav	9.650	10.240	0.6524	2	0.35	1.046		654.33	2016.58	2372.00	39.14
pa-027	perquè	8.81-14.39	clips/pa-027__perqu__8.81.wav	9.650	10.240	0.6524	3	0.50	1.135		561.16	1856.16	2653.82	46.82
pa-027	perquè	8.81-14.39	clips/pa-027__perqu__8.81.wav	9.650	10.240	0.6524	4	0.65	1.223		779.94	1620.09	2671.74	43.28
pa-027	perquè	8.81-14.39	clips/pa-027__perqu__8.81.wav	9.650	10.240	0.6524	5	0.80	1.312		915.73	1719.50	2642.55	33.02
pa-032	perquè	9.21-15.07	clips/pa-032__perqu__9.21.wav	9.210	10.060	0.3204	1	0.20	0.182		921.97	2034.79	3188.04	30.84
pa-032	perquè	9.21-15.07	clips/pa-032__perqu__9.21.wav	9.210	10.060	0.3204	2	0.35	0.307		937.23	2030.78	3278.12	40.06
pa-032	perquè	9.21-15.07	clips/pa-032__perqu__9.21.wav	9.210	10.060	0.3204	3	0.50	0.432		730.20	1933.56	3171.75	37.28
pa-032	perquè	9.21-15.07	clips/pa-032__perqu__9.21.wav	9.210	10.060	0.3204	4	0.65	0.558		879.80	1744.05	2761.44	31.97
pa-032	perquè	9.21-15.07	clips/pa-032__perqu__9.21.wav	9.210	10.060	0.3204	5	0.80	0.683		795.39	1528.12	2801.59	34.34
pa-035	perquè	181.13-186.35	clips/pa-035__perqu__181.13.wav	181.890	182.020	0.1647	1	0.20	0.786		589.60	1414.89	2593.89	49.60
pa-035	perquè	181.13-186.35	clips/pa-035__perqu__181.13.wav	181.890	182.020	0.1647	2	0.35	0.805	155.51	312.00	1480.71	2443.49	58.30
pa-035	perquè	181.13-186.35	clips/pa-035__perqu__181.13.wav	181.890	182.020	0.1647	3	0.50	0.825	131.59	290.00	1271.27	2419.94	62.76
pa-035	perquè	181.13-186.35	clips/pa-035__perqu__181.13.wav	181.890	182.020	0.1647	4	0.65	0.844	130.79	323.93	1271.12	2578.15	64.57
pa-035	perquè	181.13-186.35	clips/pa-035__perqu__181.13.wav	181.890	182.020	0.1647	5	0.80	0.864	128.13	1281.48	2337.16	2878.06	64.06
pa-036	perquè	15.65-20.75	clips/pa-036__perqu__15.65.wav	18.370	18.630	0.9199	1	0.20	2.772	82.73	523.15	1403.20	2549.85	65.15
pa-036	perquè	15.65-20.75	clips/pa-036__perqu__15.65.wav	18.370	18.630	0.9199	2	0.35	2.811	88.88	621.85	1209.84	2417.48	67.47
pa-036	perquè	15.65-20.75	clips/pa-036__perqu__15.65.wav	18.370	18.630	0.9199	3	0.50	2.850	90.10	599.83	1029.43	2560.17	68.36
pa-036	perquè	15.65-20.75	clips/pa-036__perqu__15.65.wav	18.370	18.630	0.9199	4	0.65	2.889	90.84	404.01	1050.73	2516.29	63.68
pa-036	perquè	15.65-20.75	clips/pa-036__perqu__15.65.wav	18.370	18.630	0.9199	5	0.80	2.928	109.65	518.49	1499.33	2577.88	60.87
pa-037	perquè	186.29-198.91	clips/pa-037__perqu__186.29.wav	195.050	195.650	0.8214	1	0.20	8.880	90.03	460.29	1726.88	2414.97	56.40
pa-037	perquè	186.29-198.91	clips/pa-037__perqu__186.29.wav	195.050	195.650	0.8214	2	0.35	8.970		723.61	1946.90	3522.11	42.00
pa-037	perquè	186.29-198.91	clips/pa-037__perqu__186.29.wav	195.050	195.650	0.8214	3	0.50	9.060		595.93	1297.98	2329.33	68.56
pa-037	perquè	186.29-198.91	clips/pa-037__perqu__186.29.wav	195.050	195.650	0.8214	4	0.65	9.150		731.07	1821.80	2429.21	49.39
pa-037	perquè	186.29-198.91	clips/pa-037__perqu__186.29.wav	195.050	195.650	0.8214	5	0.80	9.240	112.39	413.36	1930.31	2215.95	65.05
pa-038	perquè	279.13-283.51	clips/pa-038__perqu__279.13.wav	279.550	279.920	0.4386	1	0.20	0.494	177.16	341.82	1616.94	2913.96	58.44
pa-038	perquè	279.13-283.51	clips/pa-038__perqu__279.13.wav	279.550	279.920	0.4386	2	0.35	0.550	210.66	620.13	1404.85	2831.89	68.49
pa-038	perquè	279.13-283.51	clips/pa-038__perqu__279.13.wav	279.550	279.920	0.4386	3	0.50	0.605	290.10	548.29	1601.93	2914.94	62.25
pa-038	perquè	279.13-283.51	clips/pa-038__perqu__279.13.wav	279.550	279.920	0.4386	4	0.65	0.661		549.51	1978.65	3029.38	50.39
pa-038	perquè	279.13-283.51	clips/pa-038__perqu__279.13.wav	279.550	279.920	0.4386	5	0.80	0.716		1135.29	2332.88	2920.56	47.17
pa-040	perquè	25.21-30.07	clips/pa-040__perqu__25.21.wav	25.210	25.720	0.3881	1	0.20	0.114		543.67	1391.75	2672.83	62.77
pa-040	perquè	25.21-30.07	clips/pa-040__perqu__25.21.wav	25.210	25.720	0.3881	2	0.35	0.188		352.40	1628.21	2495.31	59.91
pa-040	perquè	25.21-30.07	clips/pa-040__perqu__25.21.wav	25.210	25.720	0.3881	3	0.50	0.263	407.47	416.25	2020.11	2788.21	67.25
pa-040	perquè	25.21-30.07	clips/pa-040__perqu__25.21.wav	25.210	25.720	0.3881	4	0.65	0.337	72.73	373.06	2302.52	3102.34	58.03
pa-040	perquè	25.21-30.07	clips/pa-040__perqu__25.21.wav	25.210	25.720	0.3881	5	0.80	0.411	70.34	376.45	1351.53	2528.88	55.35
pa-041	perquè	69.25-76.75	clips/pa-041__perqu__69.25.wav	72.970	73.030	0.2849	1	0.20	3.732	165.13	562.52	1662.79	2631.20	72.92
pa-041	perquè	69.25-76.75	clips/pa-041__perqu__69.25.wav	72.970	73.030	0.2849	2	0.35	3.741	169.90	572.64	1667.00	2625.31	73.80
pa-041	perquè	69.25-76.75	clips/pa-041__perqu__69.25.wav	72.970	73.030	0.2849	3	0.50	3.750	175.00	580.48	1674.15	2702.52	74.35
pa-041	perquè	69.25-76.75	clips/pa-041__perqu__69.25.wav	72.970	73.030	0.2849	4	0.65	3.759	179.20	579.14	1646.38	2724.12	74.09
pa-041	perquè	69.25-76.75	clips/pa-041__perqu__69.25.wav	72.970	73.030	0.2849	5	0.80	3.768	181.72	579.92	1649.03	2800.51	72.92
pa-042	perquè	29.13-33.43	clips/pa-042__perqu__29.13.wav	31.230	31.570	0.5302	1	0.20	2.168	274.66	516.91	1271.71	2324.21	70.68
pa-042	perquè	29.13-33.43	clips/pa-042__perqu__29.13.wav	31.230	31.570	0.5302	2	0.35	2.219	280.11	597.07	1361.81	2609.24	57.14
pa-042	perquè	29.13-33.43	clips/pa-042__perqu__29.13.wav	31.230	31.570	0.5302	3	0.50	2.270	269.20	552.95	2056.07	2755.30	69.93
pa-042	perquè	29.13-33.43	clips/pa-042__perqu__29.13.wav	31.230	31.570	0.5302	4	0.65	2.321	229.27	458.39	1474.30	2787.22	59.36
pa-042	perquè	29.13-33.43	clips/pa-042__perqu__29.13.wav	31.230	31.570	0.5302	5	0.80	2.372	260.80	533.90	2121.84	2834.45	70.12
pa-045	perquè	175.33-183.63	clips/pa-045__perqu__175.33.wav	178.890	179.490	0.3202	1	0.20	3.680	147.62	457.96	1650.44	2468.27	73.30
pa-045	perquè	175.33-183.63	clips/pa-045__perqu__175.33.wav	178.890	179.490	0.3202	2	0.35	3.770		427.93	1090.04	2583.01	52.43
pa-045	perquè	175.33-183.63	clips/pa-045__perqu__175.33.wav	178.890	179.490	0.3202	3	0.50	3.860		1002.16	2230.47	3147.46	45.80
pa-045	perquè	175.33-183.63	clips/pa-045__perqu__175.33.wav	178.890	179.490	0.3202	4	0.65	3.950	149.44	456.68	1813.57	2348.71	72.49
pa-045	perquè	175.33-183.63	clips/pa-045__perqu__175.33.wav	178.890	179.490	0.3202	5	0.80	4.040	141.76	575.33	1136.33	2264.54	71.01
pa-049	perquè	68.85-75.71	clips/pa-049__perqu__68.85.wav	74.270	74.560	0.8928	1	0.20	5.478		542.59	1649.41	2843.21	63.35
pa-049	perquè	68.85-75.71	clips/pa-049__perqu__68.85.wav	74.270	74.560	0.8928	2	0.35	5.521	117.46	664.87	1244.20	2032.05	53.39
pa-049	perquè	68.85-75.71	clips/pa-049__perqu__68.85.wav	74.270	74.560	0.8928	3	0.50	5.565		797.15	2069.14	2703.00	57.69
pa-049	perquè	68.85-75.71	clips/pa-049__perqu__68.85.wav	74.270	74.560	0.8928	4	0.65	5.608		582.05	2336.88	2804.18	65.35
pa-049	perquè	68.85-75.71	clips/pa-049__perqu__68.85.wav	74.270	74.560	0.8928	5	0.80	5.652	124.87	580.51	1740.89	2876.23	70.24
pa-051	perquè	123.85-128.35	clips/pa-051__perqu__123.85.wav	123.900	124.310	0.3626	1	0.20	0.132		657.99	1667.98	2708.00	49.64
pa-051	perquè	123.85-128.35	clips/pa-051__perqu__123.85.wav	123.900	124.310	0.3626	2	0.35	0.193	135.49	515.89	1936.14	2729.92	71.24
pa-051	perquè	123.85-128.35	clips/pa-051__perqu__123.85.wav	123.900	124.310	0.3626	3	0.50	0.255	127.90	500.26	1454.77	2896.29	67.99
pa-051	perquè	123.85-128.35	clips/pa-051__perqu__123.85.wav	123.900	124.310	0.3626	4	0.65	0.316	122.51	366.30	1578.85	2875.45	63.19
pa-051	perquè	123.85-128.35	clips/pa-051__perqu__123.85.wav	123.900	124.310	0.3626	5	0.80	0.378	144.19	503.85	1110.89	2378.89	66.09
pa-053	perquè	113.93-120.79	clips/pa-053__perqu__113.93.wav	115.930	116.640	0.4895	1	0.20	2.142	101.61	493.93	2010.18	3025.11	67.14
pa-053	perquè	113.93-120.79	clips/pa-053__perqu__113.93.wav	115.930	116.640	0.4895	2	0.35	2.248		546.00	1974.03	2885.90	62.94
pa-053	perquè	113.93-120.79	clips/pa-053__perqu__113.93.wav	115.930	116.640	0.4895	3	0.50	2.355	109.22	1133.34	1743.32	3151.71	61.33
pa-053	perquè	113.93-120.79	clips/pa-053__perqu__113.93.wav	115.930	116.640	0.4895	4	0.65	2.461		693.66	1673.96	2948.05	56.05
pa-053	perquè	113.93-120.79	clips/pa-053__perqu__113.93.wav	115.930	116.640	0.4895	5	0.80	2.568	109.74	668.37	1728.57	2873.33	56.28
